timestamp,factory_id,line_id,shift,product_id,order_id,planned_qty,produced_qty,scrap_qty,defects_count,defect_type,cycle_time_s,oee,availability,performance,quality,machine_state,downtime_reason,maintenance_type,maintenance_due_date,vibration_mm_s,temperature_c,pressure_bar,energy_kwh,operator_id,workorder_status
2025-11-03 14:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-1022,64,56,1,1,None,44.84,0.714,1.0,0.74,0.965,Running,None,Corrective,2025-11-06,2.235,37.96,6.33,11.764,OP-007,In-Progress
2025-11-03 15:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Gadget,WO-20251103-3159,48,40,0,0,None,32.36,0.811,1.0,0.831,0.976,Running,None,Preventive,2025-11-17,1.851,39.3,6.72,11.157,OP-013,In-Progress
2025-11-03 15:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-2929,65,60,0,0,None,26.86,0.926,1.0,0.935,0.991,Running,None,Corrective,2025-11-06,2.074,40.53,6.33,11.954,OP-003,In-Progress
2025-11-03 15:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Gadget,WO-20251103-1161,58,58,1,0,None,40.7,0.96,1.0,0.983,0.976,Running,None,Preventive,2025-11-04,2.32,37.99,5.67,12.693,OP-018,Completed
2025-11-03 15:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-2169,67,70,3,2,None,40.71,0.715,1.0,0.747,0.956,Running,None,Corrective,2025-11-06,2.435,39.15,6.39,11.784,OP-020,Completed
2025-11-03 15:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-9329,42,35,1,0,None,43.81,0.78,1.0,0.804,0.971,Running,None,Preventive,2025-11-05,1.787,39.54,6.65,11.831,OP-018,In-Progress
2025-11-03 15:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-4331,78,73,4,3,None,27.71,0.943,1.0,1.001,0.942,Running,None,Preventive,2025-11-04,1.919,39.56,6.47,12.377,OP-007,In-Progress
2025-11-03 15:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-1631,55,51,1,1,None,25.93,0.919,1.0,0.948,0.97,Running,None,Preventive,2025-11-10,1.562,39.43,6.11,12.149,OP-010,In-Progress
2025-11-03 15:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-1671,59,60,3,2,None,34.89,1.0,1.0,1.092,0.937,Running,None,Preventive,2025-11-05,2.244,37.25,6.25,11.148,OP-011,Completed
2025-11-03 15:30:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-7588,72,64,3,2,None,27.3,0.989,1.0,1.044,0.947,Running,None,Preventive,2025-11-06,1.853,37.1,6.55,12.535,OP-009,In-Progress
2025-11-03 15:45:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-4648,60,58,2,1,Crack,39.99,0.787,1.0,0.816,0.964,Running,None,Calibration,2025-11-17,1.674,37.72,6.41,12.689,OP-010,In-Progress
2025-11-03 15:45:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-3324,65,65,0,0,None,42.59,1.0,1.0,1.048,0.989,Running,None,Preventive,2025-11-10,1.987,38.19,6.6,11.373,OP-020,Completed
2025-11-03 15:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-4970,72,72,1,0,None,33.82,0.76,1.0,0.778,0.976,Running,None,Preventive,2025-11-10,1.708,33.74,6.42,11.248,OP-008,Completed
2025-11-03 16:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-6000,54,7,0,0,None,42.14,0.678,0.889,0.811,0.94,Idle,Quality Hold,Inspection,2025-11-04,1.039,33.31,5.1,6.032,OP-015,In-Progress
2025-11-03 16:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-4690,43,44,1,0,Dimensions,27.45,0.967,1.0,0.99,0.977,Running,None,Preventive,2025-11-06,2.145,40.28,6.24,11.575,OP-005,Completed
2025-11-03 16:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-8833,74,75,3,2,None,34.42,0.984,1.0,1.029,0.957,Running,None,Preventive,2025-11-10,1.104,40.64,6.47,11.902,OP-005,Completed
2025-11-03 16:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-4348,60,61,1,0,None,36.54,0.971,1.0,0.995,0.976,Running,None,Corrective,2025-11-03,2.267,39.22,6.36,12.735,OP-001,Completed
2025-11-03 16:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-5578,67,59,3,2,None,26.37,0.948,1.0,1.005,0.943,Running,None,Calibration,2025-11-04,2.088,37.24,6.6,11.78,OP-008,In-Progress
2025-11-03 16:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-8374,72,9,0,0,None,42.29,0.538,0.655,0.852,0.963,Maintenance,Inspection,Corrective,2025-11-03,0.823,30.05,5.14,6.572,OP-018,On-Hold
2025-11-03 16:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-2750,58,7,0,0,None,37.43,0.595,0.663,0.951,0.943,Breakdown,Unplanned Breakdown,Preventive,2025-11-04,2.037,32.99,4.97,4.026,OP-016,Planned
2025-11-03 16:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-1285,72,65,0,0,None,39.86,0.714,1.0,0.719,0.992,Running,None,Inspection,2025-11-06,2.36,39.56,6.63,12.967,OP-009,In-Progress
2025-11-03 16:30:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-5790,68,18,0,0,None,36.47,0.579,0.728,0.801,0.993,Changeover,Changeover,Preventive,2025-11-06,1.166,31.01,5.72,7.552,OP-016,On-Hold
2025-11-03 16:45:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-5577,47,43,1,0,None,42.85,0.854,1.0,0.877,0.973,Running,None,Preventive,2025-11-10,2.7,34.34,6.87,12.257,OP-001,In-Progress
2025-11-03 16:45:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-1771,42,43,2,1,None,26.42,0.746,1.0,0.802,0.93,Running,None,Preventive,2025-11-04,1.985,39.22,6.32,11.668,OP-012,Completed
2025-11-03 16:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-3800,79,74,6,6,None,25.99,0.941,1.0,1.033,0.91,Running,None,Preventive,2025-11-05,1.282,36.59,6.41,12.825,OP-003,In-Progress
2025-11-03 17:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-7376,63,61,2,2,None,34.87,0.948,1.0,0.981,0.966,Running,None,Preventive,2025-11-05,1.739,36.41,6.38,13.183,OP-009,In-Progress
2025-11-03 17:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-7132,51,46,2,2,None,41.59,0.678,1.0,0.716,0.946,Running,None,Corrective,2025-11-10,1.518,38.84,6.75,12.892,OP-013,In-Progress
2025-11-03 17:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-2774,59,11,0,0,None,37.93,0.8,0.877,0.939,0.971,Idle,Quality Hold,Corrective,2025-11-06,1.073,35.01,5.11,5.502,OP-008,In-Progress
2025-11-03 17:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Gadget,WO-20251103-1386,69,58,0,0,None,36.54,0.713,1.0,0.717,0.994,Running,None,Corrective,2025-11-10,2.293,36.71,5.91,11.095,OP-016,In-Progress
2025-11-03 17:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Assembly,WO-20251103-2130,75,67,4,4,None,41.45,0.98,1.0,1.043,0.94,Running,None,Preventive,2025-11-06,1.723,36.66,5.95,13.0,OP-018,In-Progress
2025-11-03 17:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Gadget,WO-20251103-2635,63,55,0,0,None,31.92,0.748,1.0,0.762,0.982,Running,None,Preventive,2025-11-05,2.558,37.57,6.89,10.861,OP-001,In-Progress
2025-11-03 17:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-2829,47,41,1,0,None,34.71,0.683,1.0,0.711,0.961,Running,None,Preventive,2025-11-03,2.164,38.56,6.47,12.013,OP-005,In-Progress
2025-11-03 17:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-3309,69,70,0,0,None,33.88,1.0,1.0,1.098,0.988,Running,None,Preventive,2025-11-04,1.689,35.09,6.56,12.109,OP-015,Completed
2025-11-03 17:30:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-4236,52,52,1,0,None,28.89,0.697,1.0,0.723,0.964,Running,None,Preventive,2025-11-06,2.299,40.46,5.91,11.622,OP-009,Completed
2025-11-03 17:45:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-7652,74,10,0,0,None,25.79,0.55,0.609,0.917,0.985,Maintenance,Calibration,Preventive,2025-11-10,1.908,32.99,5.28,5.673,OP-017,On-Hold
2025-11-03 17:45:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-1475,56,52,2,2,None,34.84,0.788,1.0,0.821,0.96,Running,None,Corrective,2025-11-05,2.383,39.31,7.3,11.979,OP-005,In-Progress
2025-11-03 17:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-7642,56,24,1,0,None,44.12,0.3,0.43,0.744,0.936,Changeover,Changeover,Preventive,2025-11-10,1.118,31.33,5.55,8.566,OP-018,On-Hold
2025-11-03 18:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-3490,52,1,0,0,None,25.61,0.744,0.867,0.911,0.942,Breakdown,Unplanned Breakdown,Corrective,2025-11-05,1.396,33.58,5.53,4.106,OP-005,Planned
2025-11-03 18:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-8901,74,7,0,0,None,39.76,0.814,0.842,0.996,0.971,Breakdown,Unplanned Breakdown,Calibration,2025-11-06,1.502,33.71,5.44,3.714,OP-015,Planned
2025-11-03 18:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-4175,73,68,1,0,None,41.16,1.0,1.0,1.079,0.974,Running,None,Preventive,2025-11-04,2.243,37.71,6.51,10.974,OP-009,In-Progress
2025-11-03 18:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Gadget,WO-20251103-8913,77,66,0,0,None,30.62,1.0,1.0,1.021,0.992,Running,None,Preventive,2025-11-05,1.922,36.47,6.75,13.03,OP-016,In-Progress
2025-11-03 18:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-6789,60,55,1,1,None,34.08,1.0,1.0,1.029,0.974,Running,None,Preventive,2025-11-05,2.887,39.17,6.63,12.131,OP-013,In-Progress
2025-11-03 18:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-7846,52,11,0,0,None,33.05,0.27,0.367,0.776,0.949,Idle,Quality Hold,Corrective,2025-11-10,1.838,33.62,5.41,5.811,OP-004,In-Progress
2025-11-03 18:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-3437,68,14,0,0,None,40.78,0.727,0.88,0.874,0.945,Idle,Material Shortage,Corrective,2025-11-03,1.159,31.02,5.32,5.951,OP-005,In-Progress
2025-11-03 18:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-8094,62,63,1,1,None,43.88,0.785,1.0,0.808,0.972,Running,None,Inspection,2025-11-05,1.612,36.34,6.5,11.941,OP-010,Completed
2025-11-03 18:30:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-2519,53,45,1,0,None,39.39,0.819,1.0,0.848,0.966,Running,None,Calibration,2025-11-10,2.523,38.65,6.75,12.887,OP-018,In-Progress
2025-11-03 18:45:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-4976,46,45,1,0,None,25.86,0.935,1.0,0.967,0.967,Running,None,Corrective,2025-11-03,2.592,41.93,6.57,12.776,OP-008,In-Progress
2025-11-03 18:45:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-4173,61,63,3,3,None,42.55,0.679,1.0,0.717,0.947,Running,None,Preventive,2025-11-04,2.626,37.45,6.42,11.754,OP-002,Completed
2025-11-03 18:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-7091,69,61,0,0,None,39.78,0.788,1.0,0.789,0.998,Running,None,Corrective,2025-11-06,2.735,36.55,7.03,12.34,OP-010,In-Progress
2025-11-03 19:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-5402,71,10,0,0,None,42.99,0.801,0.762,1.075,0.979,Maintenance,Planned Maintenance,Corrective,2025-11-06,1.183,30.67,4.99,6.124,OP-009,On-Hold
2025-11-03 19:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Assembly,WO-20251103-1630,71,69,4,4,None,37.39,0.985,1.0,1.058,0.931,Running,None,Corrective,2025-11-17,1.624,38.65,6.16,12.833,OP-005,In-Progress
2025-11-03 19:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-8006,40,41,1,1,Misalignment,26.24,0.733,1.0,0.759,0.965,Running,None,Inspection,2025-11-04,2.836,34.33,6.25,10.819,OP-011,Completed
2025-11-03 19:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Gadget,WO-20251103-3783,44,45,2,1,None,36.22,0.998,1.0,1.046,0.954,Running,None,Inspection,2025-11-04,2.275,41.14,6.59,11.955,OP-014,Completed
2025-11-03 19:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-5958,45,43,0,0,None,35.45,0.788,1.0,0.788,1.0,Running,None,Preventive,2025-11-06,2.527,37.9,6.25,11.902,OP-012,In-Progress
2025-11-03 19:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-1929,52,20,0,0,None,40.63,0.912,0.924,1.005,0.981,Changeover,Changeover,Preventive,2025-11-10,1.34,30.5,5.54,8.568,OP-008,On-Hold
2025-11-03 19:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Gadget,WO-20251103-4326,60,54,2,1,None,25.58,0.848,1.0,0.892,0.951,Running,None,Inspection,2025-11-05,1.741,39.43,6.39,12.39,OP-011,In-Progress
2025-11-03 19:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Assembly,WO-20251103-4743,42,42,0,0,None,30.02,0.923,1.0,0.926,0.997,Running,None,Inspection,2025-11-04,2.292,40.02,6.14,11.661,OP-007,Completed
2025-11-03 19:30:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-4786,44,38,1,0,Paint,33.73,0.902,1.0,0.932,0.968,Running,None,Inspection,2025-11-05,2.383,39.37,6.26,12.04,OP-009,In-Progress
2025-11-03 19:45:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-8812,43,18,0,0,None,30.91,0.483,0.686,0.713,0.988,Changeover,Changeover,Preventive,2025-11-10,0.827,32.43,4.78,8.218,OP-014,On-Hold
2025-11-03 19:45:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-4607,43,44,0,0,None,25.75,0.748,1.0,0.751,0.996,Running,None,Preventive,2025-11-17,2.014,38.64,6.3,12.637,OP-010,Completed
2025-11-03 19:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-5307,61,63,3,3,None,33.45,0.777,1.0,0.821,0.946,Running,None,Preventive,2025-11-04,2.232,35.7,6.76,11.581,OP-003,Completed
2025-11-03 20:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-4811,55,51,3,2,None,39.19,0.71,1.0,0.767,0.925,Running,None,Preventive,2025-11-03,2.042,39.96,6.67,12.674,OP-007,In-Progress
2025-11-03 20:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-7579,64,61,3,3,None,33.98,0.722,1.0,0.764,0.946,Running,None,Preventive,2025-11-03,2.377,39.92,6.37,11.232,OP-015,In-Progress
2025-11-03 20:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-5357,42,42,1,0,None,34.65,0.879,1.0,0.903,0.974,Running,None,Corrective,2025-11-10,2.12,41.75,6.38,11.729,OP-020,Completed
2025-11-03 20:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-7871,45,46,1,1,None,28.59,0.979,1.0,1.02,0.96,Running,None,Preventive,2025-11-10,1.888,36.68,6.2,12.126,OP-019,Completed
2025-11-03 20:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-4093,76,69,2,1,None,28.74,0.679,1.0,0.708,0.959,Running,None,Preventive,2025-11-17,1.488,38.2,6.39,11.738,OP-019,In-Progress
2025-11-03 20:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-8236,58,50,1,1,Dimensions,39.67,0.724,1.0,0.746,0.97,Running,None,Preventive,2025-11-17,2.534,35.5,6.64,12.674,OP-001,In-Progress
2025-11-03 20:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-5456,65,67,2,1,Dimensions,28.8,0.893,1.0,0.933,0.958,Running,None,Corrective,2025-11-06,2.015,36.12,6.26,11.291,OP-008,Completed
2025-11-03 20:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-6633,77,6,0,0,None,36.98,0.651,0.705,0.959,0.962,Breakdown,Unplanned Breakdown,Corrective,2025-11-10,0.741,32.37,5.44,3.814,OP-010,Planned
2025-11-03 20:30:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-5195,68,59,4,4,None,25.13,0.925,1.0,1.009,0.917,Running,None,Preventive,2025-11-06,1.943,36.04,6.35,12.3,OP-002,In-Progress
2025-11-03 20:45:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-8304,58,3,0,0,None,44.54,0.249,0.366,0.703,0.968,Breakdown,Unplanned Breakdown,Preventive,2025-11-17,1.052,32.84,5.27,3.947,OP-004,Planned
2025-11-03 20:45:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-4676,66,63,4,4,None,26.83,0.724,1.0,0.78,0.929,Running,None,Preventive,2025-11-04,1.724,40.58,6.26,12.906,OP-009,In-Progress
2025-11-03 20:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-9252,42,40,0,0,None,42.7,0.849,1.0,0.853,0.994,Running,None,Corrective,2025-11-05,1.723,40.55,6.78,11.984,OP-018,In-Progress
2025-11-03 21:00:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-1602,47,43,1,0,None,32.37,1.0,1.0,1.058,0.957,Running,None,Preventive,2025-11-06,2.581,39.53,6.43,12.4,OP-014,In-Progress
2025-11-03 21:00:00,FRA-PLANT-01,Line-B,Shift-2,P-Gadget,WO-20251103-3041,75,65,2,2,None,36.98,0.755,1.0,0.78,0.968,Running,None,Preventive,2025-11-03,1.028,40.79,6.26,12.217,OP-008,In-Progress
2025-11-03 21:00:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-4074,77,69,2,1,None,38.28,1.0,1.0,1.053,0.966,Running,None,Preventive,2025-11-04,2.132,37.44,6.29,12.754,OP-014,In-Progress
2025-11-03 21:15:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-5841,63,57,0,0,None,43.82,1.0,1.0,1.051,0.983,Running,None,Preventive,2025-11-06,1.144,35.27,6.82,11.046,OP-020,In-Progress
2025-11-03 21:15:00,FRA-PLANT-01,Line-B,Shift-2,P-Assembly,WO-20251103-1086,51,19,1,1,None,28.59,0.546,0.751,0.792,0.919,Changeover,Changeover,Preventive,2025-11-06,1.567,29.74,5.49,7.388,OP-017,On-Hold
2025-11-03 21:15:00,FRA-PLANT-01,Line-C,Shift-2,P-Widget,WO-20251103-9912,71,4,0,0,None,29.24,0.361,0.502,0.767,0.938,Maintenance,Calibration,Corrective,2025-11-10,0.71,35.67,4.94,5.692,OP-011,On-Hold
2025-11-03 21:30:00,FRA-PLANT-01,Line-A,Shift-2,P-Assembly,WO-20251103-9328,72,68,4,3,None,33.24,0.984,1.0,1.048,0.938,Running,None,Preventive,2025-11-06,2.034,40.11,6.2,12.315,OP-015,In-Progress
2025-11-03 21:30:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-3687,46,46,2,2,Paint,37.23,0.978,1.0,1.043,0.938,Running,None,Corrective,2025-11-04,1.911,39.43,6.78,12.416,OP-017,Completed
2025-11-03 21:30:00,FRA-PLANT-01,Line-C,Shift-2,P-Assembly,WO-20251103-4893,40,40,1,0,None,35.21,0.994,1.0,1.028,0.967,Running,None,Corrective,2025-11-05,1.996,37.45,6.4,11.771,OP-009,Completed
2025-11-03 21:45:00,FRA-PLANT-01,Line-A,Shift-2,P-Widget,WO-20251103-9575,41,42,2,1,Paint,37.97,0.688,1.0,0.73,0.943,Running,None,Corrective,2025-11-17,2.538,33.51,6.41,11.701,OP-016,Completed
2025-11-03 21:45:00,FRA-PLANT-01,Line-B,Shift-2,P-Widget,WO-20251103-1002,79,72,5,5,None,25.17,0.728,1.0,0.787,0.925,Running,None,Calibration,2025-11-10,1.997,37.43,6.44,12.388,OP-014,In-Progress
2025-11-03 21:45:00,FRA-PLANT-01,Line-C,Shift-2,P-Gadget,WO-20251103-6255,76,69,4,2,None,39.26,0.801,1.0,0.855,0.937,Running,None,Preventive,2025-11-04,1.356,39.55,6.16,12.39,OP-009,In-Progress
2025-11-03 22:00:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251103-2812,76,76,1,0,None,36.77,0.755,1.0,0.774,0.975,Running,None,Corrective,2025-11-06,2.344,34.6,6.78,12.239,OP-004,Completed
2025-11-03 22:00:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251103-1370,71,68,5,3,None,35.57,0.944,1.0,1.03,0.916,Running,None,Preventive,2025-11-10,1.485,39.06,6.77,11.911,OP-018,In-Progress
2025-11-03 22:00:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251103-2230,71,63,2,1,None,25.62,0.767,1.0,0.804,0.955,Running,None,Preventive,2025-11-06,2.197,36.92,6.4,10.881,OP-004,In-Progress
2025-11-03 22:15:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251103-3103,79,74,1,1,None,39.14,1.0,1.0,1.087,0.973,Running,None,Preventive,2025-11-03,2.417,38.55,6.68,12.784,OP-014,In-Progress
2025-11-03 22:15:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251103-7396,74,68,3,2,None,29.64,0.673,1.0,0.706,0.953,Running,None,Calibration,2025-11-03,2.252,40.86,6.9,12.634,OP-013,In-Progress
2025-11-03 22:15:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251103-9706,44,15,0,0,None,33.85,0.622,0.76,0.856,0.957,Changeover,Changeover,Preventive,2025-11-17,1.264,32.05,5.41,7.566,OP-016,On-Hold
2025-11-03 22:30:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251103-2338,60,5,0,0,None,26.07,0.547,0.596,0.97,0.947,Breakdown,Unplanned Breakdown,Corrective,2025-11-04,1.136,33.77,5.37,4.142,OP-005,Planned
2025-11-03 22:30:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251103-3904,49,48,1,0,None,36.59,0.852,1.0,0.881,0.967,Running,None,Preventive,2025-11-03,1.84,40.56,6.55,13.077,OP-009,In-Progress
2025-11-03 22:30:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251103-2319,69,15,0,0,None,43.43,0.608,0.679,0.937,0.955,Idle,Quality Hold,Inspection,2025-11-06,1.14,29.7,4.96,5.34,OP-020,In-Progress
2025-11-03 22:45:00,FRA-PLANT-01,Line-A,Shift-3,P-Assembly,WO-20251103-6866,55,23,1,1,None,44.94,0.321,0.32,1.059,0.947,Changeover,Changeover,Preventive,2025-11-10,1.382,30.39,5.19,8.196,OP-007,On-Hold
2025-11-03 22:45:00,FRA-PLANT-01,Line-B,Shift-3,P-Widget,WO-20251103-6750,56,24,0,0,None,29.22,0.384,0.449,0.888,0.964,Changeover,Changeover,Preventive,2025-11-10,1.015,30.51,4.69,7.63,OP-012,On-Hold
2025-11-03 22:45:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251103-1861,78,71,4,3,None,40.61,0.775,1.0,0.821,0.943,Running,None,Preventive,2025-11-17,2.414,41.0,6.45,11.548,OP-010,In-Progress
2025-11-03 23:00:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251103-7324,48,44,1,0,None,25.9,0.717,1.0,0.751,0.956,Running,None,Corrective,2025-11-05,1.859,38.04,6.5,12.15,OP-002,In-Progress
2025-11-03 23:00:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251103-4109,46,46,2,1,None,43.07,1.0,1.0,1.056,0.953,Running,None,Inspection,2025-11-06,2.03,36.58,7.02,12.763,OP-019,Completed
2025-11-03 23:00:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251103-7139,47,46,2,1,None,29.37,0.739,1.0,0.773,0.956,Running,None,Corrective,2025-11-17,1.924,35.81,6.61,12.782,OP-007,In-Progress
2025-11-03 23:15:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251103-5482,70,64,2,1,None,40.03,0.909,1.0,0.949,0.957,Running,None,Preventive,2025-11-04,1.787,34.66,6.46,12.241,OP-012,In-Progress
2025-11-03 23:15:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251103-2996,63,65,1,0,Misalignment,34.33,0.977,1.0,1.004,0.973,Running,None,Inspection,2025-11-06,1.8,36.53,5.68,11.171,OP-017,Completed
2025-11-03 23:15:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251103-2756,69,67,1,0,None,40.47,0.738,1.0,0.749,0.984,Running,None,Inspection,2025-11-17,1.819,39.31,6.72,12.303,OP-014,In-Progress
2025-11-03 23:30:00,FRA-PLANT-01,Line-A,Shift-3,P-Gadget,WO-20251103-4791,71,70,3,2,None,32.6,0.975,1.0,1.021,0.955,Running,None,Preventive,2025-11-10,2.143,36.21,6.34,11.741,OP-009,In-Progress
2025-11-03 23:30:00,FRA-PLANT-01,Line-B,Shift-3,P-Gadget,WO-20251103-4924,62,7,0,0,None,31.9,0.322,0.32,1.085,0.929,Idle,Quality Hold,Corrective,2025-11-06,1.286,32.28,5.17,5.685,OP-008,In-Progress
2025-11-03 23:30:00,FRA-PLANT-01,Line-C,Shift-3,P-Widget,WO-20251103-8538,43,44,1,0,None,31.94,0.849,1.0,0.874,0.971,Running,None,Calibration,2025-11-05,1.825,33.96,6.29,12.707,OP-020,Completed
2025-11-03 23:45:00,FRA-PLANT-01,Line-A,Shift-3,P-Widget,WO-20251103-3863,72,27,1,1,None,33.93,0.477,0.626,0.799,0.954,Idle,Quality Hold,Corrective,2025-11-10,1.511,29.7,5.56,5.468,OP-008,In-Progress
2025-11-03 23:45:00,FRA-PLANT-01,Line-B,Shift-3,P-Assembly,WO-20251103-6314,54,55,3,2,Crack,40.15,0.772,1.0,0.818,0.943,Running,None,Inspection,2025-11-10,1.621,36.06,6.46,11.517,OP-016,Completed
2025-11-03 23:45:00,FRA-PLANT-01,Line-C,Shift-3,P-Gadget,WO-20251103-6552,61,57,2,1,Paint,39.68,0.908,1.0,0.953,0.953,Running,None,Preventive,2025-11-03,1.514,36.54,6.02,12.201,OP-020,In-Progress
